#rho	 Pc
 9.874093802154658E+01 8.982500291821241E+14
 9.988487946651178E+01 9.232983520808675E+14
 1.010420737937741E+02 9.490053981426834E+14
 1.022126745416899E+02 9.753876146244050E+14
 1.033968370274003E+02 1.002461841147851E+15
 1.045947183674393E+02 1.030245318698292E+15
 1.058064774985797E+02 1.058755698823209E+15
 1.070322751989214E+02 1.088011053034200E+15
 1.082722741092239E+02 1.118029882418192E+15
 1.095266387544853E+02 1.148831127460549E+15
 1.107955355657719E+02 1.180434178086099E+15
 1.120791329023006E+02 1.212858883922364E+15
 1.133776010737770E+02 1.246125564788990E+15
 1.146911123629924E+02 1.280255021419592E+15
 1.160198410486826E+02 1.315268546420161E+15
 1.173639634286513E+02 1.351187935469084E+15
 1.187236578431617E+02 1.388035498764336E+15
 1.200991046985989E+02 1.425834072723128E+15
 1.214904864914066E+02 1.464607031939098E+15
 1.228979878323011E+02 1.504378301402671E+15
 1.243217954707653E+02 1.545172368990732E+15
 1.257620983198273E+02 1.587014298230777E+15
 1.272190874811258E+02 1.629929741345241E+15
 1.286929562702653E+02 1.673944952583442E+15
 1.301839002424657E+02 1.719086801844922E+15
 1.316921172185094E+02 1.765382788602626E+15
 1.332178073109875E+02 1.812861056131706E+15
 1.347611729508518E+02 1.861550406049150E+15
 1.363224189142734E+02 1.911480313173324E+15
 1.379017523498127E+02 1.962680940707407E+15
 1.394993828059043E+02 2.015183155756829E+15
 1.411155222586601E+02 2.069018545184579E+15
 1.427503851399947E+02 2.124219431814225E+15
 1.444041883660765E+02 2.180818890986789E+15
 1.460771513661087E+02 2.238850767478469E+15
 1.477694961114429E+02 2.298349692789412E+15
 1.494814471450316E+02 2.359351102807384E+15
 1.512132316112200E+02 2.421891255858368E+15
 1.529650792858839E+02 2.486007251150421E+15
 1.547372226069179E+02 2.551737047618793E+15
 1.565298967050739E+02 2.619119483180794E+15
 1.583433394351600E+02 2.688194294411290E+15
 1.601777914075986E+02 2.759002136645592E+15
 1.620334960203517E+02 2.831584604518111E+15
 1.639106994912143E+02 2.905984252949564E+15
 1.658096508904841E+02 2.982244618587856E+15
 1.677306021740079E+02 3.060410241715998E+15
 1.696738082166115E+02 3.140526688634697E+15
 1.716395268459171E+02 3.222640574529930E+15
 1.736280188765519E+02 3.306799586838020E+15
 1.756395481447542E+02 3.393052509114166E+15
 1.776743815433785E+02 3.481449245420598E+15
 1.797327890573083E+02 3.572040845240686E+15
 1.818150437992774E+02 3.664879528933092E+15
 1.839214220461072E+02 3.760018713736548E+15
 1.860522032753636E+02 3.857513040335657E+15
 1.882076702024382E+02 3.957418400001843E+15
 1.903881088180601E+02 4.059791962318689E+15
 1.925938084262408E+02 4.164692203508974E+15
 1.948250616826600E+02 4.272178935369320E+15
 1.970821646334954E+02 4.382313334829610E+15
 1.993654167547029E+02 4.495157974152287E+15
 2.016751209917509E+02 4.610776851778567E+15
 2.040115837998163E+02 4.729235423841408E+15
 2.063751151844449E+02 4.850600636354839E+15
 2.087660287426839E+02 4.974940958099168E+15
 2.111846417046900E+02 5.102326414209378E+15
 2.136312749758201E+02 5.232828620487754E+15
 2.161062531792099E+02 5.366520818454224E+15
 2.186099046988450E+02 5.503477911147986E+15
 2.211425617231314E+02 5.643776499700007E+15
 2.237045602889710E+02 5.787494920685595E+15
 2.262962403263475E+02 5.934713284285267E+15
 2.289179457034285E+02 6.085513513257642E+15
 2.315700242721908E+02 6.239979382748428E+15
 2.342528279145743E+02 6.398196560957704E+15
 2.369667125891688E+02 6.560252650669663E+15
 2.397120383784454E+02 6.726237231676905E+15
 2.424891695365305E+02 6.896241904112159E+15
 2.452984745375372E+02 7.070360332701005E+15
 2.481403261244544E+02 7.248688291971686E+15
 2.510151013586030E+02 7.431323712416643E+15
 2.539231816696649E+02 7.618366727651378E+15
 2.568649529062919E+02 7.809919722575419E+15
 2.598408053873005E+02 8.006087382561387E+15
 2.628511339534602E+02 8.206976743695756E+15
 2.658963380198815E+02 8.412697244083060E+15
 2.689768216290106E+02 8.623360776254125E+15
 2.720929935042391E+02 8.839081740684991E+15
 2.752452671041336E+02 9.059977100458424E+15
 2.784340606772940E+02 9.286166437082124E+15
 2.816597973178473E+02 9.517772007501942E+15
 2.849229050215849E+02 9.754918802329764E+15
 2.882238167427491E+02 9.997734605302416E+15
 2.915629704514786E+02 1.024635005400120E+16
 2.949408091919190E+02 1.050089870187835E+16
 2.983577811410065E+02 1.076151708158715E+16
 3.018143396679324E+02 1.102834476964959E+16
 3.053109433942977E+02 1.130152445251775E+16
 3.088480562549630E+02 1.158120199402076E+16
 3.124261475596039E+02 1.186752650424398E+16
 3.160456920549809E+02 1.216065040987276E+16
 3.197071699879280E+02 1.246072952602046E+16
 3.234110671690740E+02 1.276792312958403E+16
 3.271578750372997E+02 1.308239403415155E+16
 3.309480907249433E+02 1.340430866648978E+16
 3.347822171237602E+02 1.373383714465304E+16
 3.386607629516481E+02 1.407115335774924E+16
 3.425842428201438E+02 1.441643504738325E+16
 3.465531773027032E+02 1.476986389082485E+16
 3.505680930037717E+02 1.513162558594009E+16
 3.546295226286544E+02 1.550190993790229E+16
 3.587380050541973E+02 1.588091094774446E+16
 3.628940854002851E+02 1.626882690278376E+16
 3.670983151021695E+02 1.666586046893387E+16
 3.713512519836343E+02 1.707221878498680E+16
 3.756534603310078E+02 1.748811355886956E+16
 3.800055109680339E+02 1.791376116592864E+16
 3.844079813316094E+02 1.834938274929026E+16
 3.888614555483996E+02 1.879520432232870E+16
 3.933665245123407E+02 1.925145687329845E+16
 3.979237859630409E+02 1.971837647215843E+16
 4.025338445650895E+02 2.019620437964574E+16
 4.071973119882843E+02 2.068518715865360E+16
 4.119148069887892E+02 2.118557678793694E+16
 4.166869554912320E+02 2.169763077820527E+16
 4.215143906717522E+02 2.222161229067097E+16
 4.263977530420130E+02 2.275779025807670E+16
 4.313376905341840E+02 2.330643950825272E+16
 4.363348585869115E+02 2.386784089028196E+16
 4.413899202322817E+02 2.444228140331168E+16
 4.465035461837933E+02 2.503005432805845E+16
 4.516764149253493E+02 2.563145936106697E+16
 4.569092128012784E+02 2.624680275178863E+16
 4.622026341074011E+02 2.687639744254286E+16
 4.675573811831495E+02 2.752056321137938E+16
 4.729741645047551E+02 2.817962681795800E+16
 4.784537027795150E+02 2.885392215247689E+16
 4.839967230411527E+02 2.954379038769709E+16
 4.896039607462805E+02 3.024958013417680E+16
 4.952761598719821E+02 3.097164759872710E+16
 5.010140730145242E+02 3.171035674618097E+16
 5.068184614892119E+02 3.246607946456589E+16
 5.126900954314021E+02 3.323919573369502E+16
 5.186297538986850E+02 3.403009379729593E+16
 5.246382249742518E+02 3.483917033873128E+16
 5.307163058714583E+02 3.566683066038612E+16
 5.368648030396005E+02 3.651348886678608E+16
 5.430845322709155E+02 3.737956805154818E+16
 5.493763188088220E+02 3.826550048822915E+16
 5.557409974574153E+02 3.917172782513872E+16
 5.621794126922301E+02 4.009870128422261E+16
 5.686924187722868E+02 4.104688186407982E+16
 5.752808798534359E+02 4.201674054721774E+16
 5.819456701030158E+02 4.300875851160794E+16
 5.886876738158387E+02 4.402342734665565E+16
 5.955077855315196E+02 4.506124927366023E+16
 6.024069101531665E+02 4.612273737084514E+16
 6.093859630674424E+02 4.720841580309690E+16
 6.164458702660224E+02 4.831882005644731E+16
 6.235875684684546E+02 4.945449717743443E+16
 6.308120052464450E+02 5.061600601746452E+16
 6.381201391495839E+02 5.180391748221171E+16
 6.455129398325273E+02 5.301881478619889E+16
 6.529913881836520E+02 5.426129371269555E+16
 6.605564764552018E+02 5.553196287897128E+16
 6.682092083949408E+02 5.683144400705049E+16
 6.759505993793321E+02 5.816037220012131E+16
 6.837816765482601E+02 5.951939622463437E+16
 6.917034789413126E+02 6.090917879824995E+16
 6.997170576356422E+02 6.233039688378379E+16
 7.078234758854246E+02 6.378374198920311E+16
 7.160238092629338E+02 6.526992047384918E+16
 7.243191458012495E+02 6.678965386100762E+16
 7.327105861386202E+02 6.834367915693523E+16
 7.411992436644967E+02 6.993274917648345E+16
 7.497862446672585E+02 7.155763287547455E+16
 7.584727284836521E+02 7.321911568993181E+16
 7.672598476499592E+02 7.491799988233059E+16
 7.761487680549176E+02 7.665510489500722E+16
 7.851406690944131E+02 7.843126771084603E+16
 7.942367438279628E+02 8.024734322147800E+16
 8.034381991370134E+02 8.210420460299091E+16
 8.127462558850713E+02 8.400274369947987E+16
 8.221621490796886E+02 8.594387141445994E+16
 8.316871280363263E+02 8.792851811037278E+16
 8.413224565441152E+02 8.995763401634736E+16
 8.510694130335371E+02 9.203218964432888E+16
 8.609292907460500E+02 9.415317621384272E+16
 8.709033979056758E+02 9.632160608547630E+16
 8.809930578925793E+02 9.853851320325338E+16
 8.911996094186547E+02 1.008049535462439E+17
 9.015244067051493E+02 1.031220055893660E+17
 9.119688196623425E+02 1.054907707736424E+17
 9.225342340713095E+02 1.079123739863119E+17
 9.332220517677858E+02 1.103879640506417E+17
 9.440336908281687E+02 1.129187142258981E+17
 9.549705857576674E+02 1.155058227175867E+17
 9.660341876806357E+02 1.181505131981806E+17
 9.772259645331101E+02 1.208540353385701E+17
 9.885474012575777E+02 1.236176643131728E+17
 1.000000000000000E+03 1.264427032524117E+17
